Fecha,Conductividad,Carga motor M14,Carga motor M15,Presion 26,Presion 25,Temperatura 15,Temperatura 14,Estado
2009-05-14 18:00:00,4.0,42.1430625,41.1210274,21.9777513,19.8,80.1136758,108.0780416,0.0
2009-05-14 20:00:00,3.7,41.1353203,40.4649488,21.7549181,20.0,79.3855759,105.3269239,0.0
2009-05-14 22:00:00,3.7,40.0285111,40.0374824,20.7660627,20.5,80.1940124,105.1121801,0.0
2009-05-15 00:00:00,3.7,44.1075253,40.3886212,20.7608547,20.5,80.1936587,106.4682574,0.0
2009-05-15 02:00:00,3.6,36.3864976,40.8189536,20.8479947,20.4,79.9758397,109.4393697,0.0
2009-05-15 04:00:00,3.7,35.8431194,41.0195274,20.5961793,20.0,78.9814932,108.668756,0.0
2009-05-15 06:00:00,3.6,33.2840889,40.9632031,20.8614315,19.7,78.6763259,109.912203,0.0
2009-05-15 08:00:00,3.4,35.3155701,40.5114554,20.8814307,19.9,78.5294665,106.773053,0.0
2009-05-15 10:00:00,3.4,36.3553804,40.2152295,20.9255456,20.2,78.6600459,107.228511,0.0
2009-05-15 12:00:00,3.4,35.2376422,40.5511268,20.9314903,20.4,78.872569,103.4181362,0.0
2009-05-15 14:00:00,3.4,34.1816394,40.9156166,20.9107831,20.4,79.8784428,103.6517777,0.0
2009-05-15 16:00:00,3.5,33.8582248,41.0559195,20.87128,20.4,80.1695458,104.6653073,0.0
2009-05-15 18:00:00,3.5,34.8822781,41.2169846,20.734258,20.2,80.1798752,104.3795823,0.0
2009-05-15 20:00:00,3.4,34.6701694,41.3933803,20.5868953,20.0,79.3828139,103.7761328,0.0
2009-05-15 22:00:00,3.4,33.2789441,40.6522724,20.9557343,19.9,78.9114747,103.8853132,0.0
2009-05-16 00:00:00,3.4,34.2589572,40.4982706,20.5425567,20.1,78.7662441,103.1041234,0.0
2009-05-16 02:00:00,3.4,34.2593656,40.3054814,20.24887,20.4,78.7603693,102.3421726,0.0
2009-05-16 04:00:00,3.5,35.2380725,40.1353484,20.5879338,20.3,79.5875582,102.736427,0.0
2009-05-16 06:00:00,3.5,38.0150554,40.3976778,20.9155578,20.0,80.4288212,103.5553498,0.0
2009-05-16 08:00:00,3.5,41.5354157,40.7743168,20.9361893,19.9,80.2971733,104.2716502,0.0
2009-05-16 10:00:00,3.5,40.6316062,40.7497951,20.7389215,19.9,79.9584735,104.9389037,0.0
2009-05-16 12:00:00,3.6,37.3255974,40.3589712,20.8106679,19.8,79.3946515,104.9753029,0.0
2009-05-16 14:00:00,3.7,37.2941459,40.7835493,20.9995778,19.8,78.5437337,104.794656,0.0
2009-05-16 16:00:00,3.6,29.2443828,39.8767249,20.8575518,19.8,76.8858612,104.2296942,0.0
2009-05-16 18:00:00,3.7,23.0774497,39.2696263,20.7301485,19.9,76.7411386,102.4726085,0.0
2009-05-16 20:00:00,3.6,19.2589923,38.9225775,21.146338,20.0,77.7536977,105.2326827,0.0
2009-05-16 22:00:00,3.7,34.3506301,39.3919852,20.84929,20.1,79.5016347,109.1854113,0.0
2009-05-17 00:00:00,3.6,33.7838681,39.921132,21.0870876,20.2,78.8130366,108.4037031,0.0
2009-05-17 02:00:00,3.6,37.0958702,39.6310819,21.2089017,20.2,78.4060856,108.6402703,0.0
2009-05-17 04:00:00,3.7,38.4523513,39.6802372,21.1809666,20.3,79.5249971,106.0071552,0.0
2009-05-17 06:00:00,3.7,35.6349988,40.2903414,21.035756,20.2,78.8496322,106.7507252,0.0
2009-05-17 08:00:00,3.9,30.1294498,39.5096302,20.7428187,20.2,77.6274635,107.4269548,0.0
2009-05-17 10:00:00,4.0,34.4186052,39.7048026,20.6919296,20.0,78.1260371,110.1172228,0.0
2009-05-17 12:00:00,4.0,29.3769665,39.5144672,20.7588259,19.9,78.2399218,108.9942672,0.0
2009-05-17 14:00:00,3.9,28.2263192,39.1211528,20.7592849,19.7,78.3940913,108.3845118,0.0
2009-05-17 16:00:00,4.0,31.0416628,39.2467401,20.5986005,19.8,78.5887556,107.5737799,0.0
2009-05-17 18:00:00,4.0,34.9366723,39.4329011,20.9409502,19.8,78.8741254,103.3167035,0.0
2009-05-17 20:00:00,3.9,36.7023632,39.4919318,20.9873184,19.9,79.7041178,104.1408735,0.0
2009-05-17 22:00:00,3.8,35.5645718,39.8066507,20.9361551,20.0,79.659793,107.630628,0.0
2009-05-18 00:00:00,3.8,36.8797076,39.8331758,20.9118864,20.0,78.7141585,103.9325736,0.0
2009-05-18 02:00:00,3.9,37.325389,40.0689864,20.8952854,20.0,78.7540211,104.0790926,0.0
2009-05-18 04:00:00,3.9,34.1474185,40.2390391,20.8830451,19.9,78.7620684,106.6149696,0.0
2009-05-18 06:00:00,3.8,32.82228,39.8746399,20.878212,19.9,78.7237985,108.5312758,0.0
2009-05-18 08:00:00,4.0,32.7137412,39.4196996,20.8968254,20.0,78.4956312,108.542866,0.0
2009-05-18 10:00:00,4.1,24.9880474,38.2345496,20.9472243,20.0,76.8860626,105.2975256,0.0
2009-05-18 12:00:00,4.0,17.2180139,37.6869615,20.9465608,20.0,76.4647207,102.6743428,0.0
2009-05-18 14:00:00,3.4,17.5355149,37.9755492,20.8398952,19.9,76.2355775,102.4889973,0.0
2009-05-18 16:00:00,3.6,18.5802973,38.6057831,20.928959,19.8,76.5780119,102.0043397,0.0
2009-05-18 18:00:00,3.6,18.699973,39.0446516,20.8712442,19.6,77.3355681,102.6004328,0.0
2009-05-18 20:00:00,3.8,28.017764,38.8914844,20.3999597,19.8,78.8825738,109.1558725,0.0
2009-05-18 22:00:00,4.0,33.7651599,40.426055,21.0629957,20.5,79.6903261,108.3607345,0.0
2009-05-19 00:00:00,3.7,34.6850072,40.9409204,21.0131975,20.2,79.3639195,104.0845846,0.0
2009-05-19 02:00:00,3.6,36.501098,40.9195212,20.9580698,20.0,79.5236223,103.5554783,0.0
2009-05-19 04:00:00,3.2,36.5188637,40.7832655,20.8722661,19.9,80.513563,105.5828212,0.0
2009-05-19 06:00:00,3.2,41.4762834,40.7765475,20.7809632,19.9,80.39163,107.6811696,0.0
2009-05-19 08:00:00,3.5,37.381386,41.1431321,20.9285426,20.0,80.4109473,107.8246842,0.0
2009-05-19 10:00:00,3.8,38.9805986,41.4265192,21.0570338,20.1,81.4318098,107.7568386,0.0
2009-05-19 12:00:00,3.9,42.1128719,40.9023459,20.6126628,20.2,81.8504942,108.4021506,0.0
2009-05-19 14:00:00,3.9,41.5942866,41.3453288,20.8778759,20.1,81.8954417,107.7304705,0.0
2009-05-19 16:00:00,3.8,38.595334,42.3947866,21.0856446,20.1,81.5810758,107.022925,0.0
2009-05-19 18:00:00,3.8,38.8322265,41.0415048,20.7479417,20.2,81.3021078,105.9835395,0.0
2009-05-19 20:00:00,4.0,38.6837313,40.8617207,20.7740591,20.3,81.2263021,106.3771086,0.0
2009-05-19 22:00:00,4.1,39.2394422,40.8586989,20.8057177,20.4,81.1828685,106.8217558,0.0
2009-05-20 00:00:00,4.0,39.0967215,41.1494062,20.5568712,20.1,81.1729778,108.8667086,0.0
2009-05-20 02:00:00,4.1,36.4427769,41.8995358,20.5096183,19.8,81.1951593,107.4124132,0.0
2009-05-20 04:00:00,4.1,35.8096655,41.9203604,20.6722361,19.7,81.0688945,109.2384103,0.0
2009-05-20 06:00:00,3.9,37.8930182,41.8600139,20.8230098,19.8,80.091548,109.3789465,0.0
2009-05-20 08:00:00,3.9,35.0766933,41.6262429,20.9368401,19.9,79.614396,107.8330183,0.0
2009-05-20 10:00:00,3.7,33.0263056,41.1329829,21.0442697,20.1,80.5163698,106.7950626,0.0
2009-05-20 12:00:00,3.6,38.5314289,41.271041,21.0018119,20.3,81.1700986,105.7560511,0.0
2009-05-20 14:00:00,3.5,65.7212834,40.9235151,20.8814959,20.1,81.0620568,104.0750459,0.0
2009-05-20 16:00:00,3.5,65.3683544,40.412814,20.5072293,19.5,80.7448697,102.4687017,0.0
2009-05-20 18:00:00,3.6,55.8745942,39.9899047,20.540539,20.0,80.4469894,103.9964209,0.0
2009-05-20 20:00:00,3.7,47.6624863,40.5721464,20.7777049,20.4,80.9862675,105.6475873,0.0
2009-05-20 22:00:00,3.6,32.4853041,41.3261888,20.7703486,20.2,81.042193,107.8065872,0.0
2009-05-21 00:00:00,3.7,38.0452964,39.9540952,20.837625,20.0,79.63187,105.8703205,0.0
2009-05-21 02:00:00,3.6,37.4189603,39.2584805,20.9369747,19.9,78.8929321,106.1667098,0.0
2009-05-21 04:00:00,3.6,33.3969593,39.1574745,20.9700485,19.7,78.6478425,109.3987382,0.0
2009-05-21 06:00:00,3.6,34.2965887,38.7565225,20.8337224,20.0,78.5149397,108.063652,0.0
2009-05-21 08:00:00,3.5,35.113743,38.7488477,20.6958068,20.3,78.5551054,107.9204163,0.0
2009-05-21 10:00:00,3.5,34.2869343,38.5719041,20.7243759,20.4,78.6637205,107.7236392,0.0
2009-05-21 12:00:00,3.5,34.9842258,38.5969242,20.8241465,20.1,79.4360927,107.0063571,0.0
2009-05-21 14:00:00,3.6,36.9544064,38.7760853,20.786817,19.9,80.2958342,107.9766642,0.0
2009-05-21 16:00:00,3.6,38.9338982,39.7226692,20.3995386,19.9,79.8652023,107.9549909,0.0
2009-05-21 18:00:00,3.6,35.2698514,40.2334566,20.5650352,20.1,78.9956058,108.1391955,0.0
2009-05-21 20:00:00,3.6,34.7463351,39.546082,21.0050381,20.2,78.5263318,108.7818432,0.0
2009-05-21 22:00:00,3.7,35.7085562,39.1286722,21.0544909,20.1,78.3777494,107.1090636,0.0
2009-05-22 00:00:00,4.1,39.9012156,38.5888071,20.8834546,20.0,78.7212502,107.4236824,0.0
2009-05-22 02:00:00,4.1,45.7153207,38.2937019,20.5157124,20.0,79.8118208,108.6882731,0.0
2009-05-22 04:00:00,3.8,37.7308623,38.6360768,20.5260485,20.0,78.8925958,107.5980475,0.0
2009-05-22 06:00:00,3.8,35.6970691,38.1430639,21.0022819,20.0,78.9841621,108.184581,0.0
2009-05-22 08:00:00,3.8,38.8757544,38.7290687,20.9378936,20.1,79.6991054,107.3201131,0.0
2009-05-22 10:00:00,3.8,33.3138267,38.8587884,20.8209468,20.1,78.6457024,109.993856,0.0
2009-05-22 12:00:00,3.8,35.2386912,38.5218327,20.862982,20.3,79.2983634,107.6476693,0.0
2009-05-22 14:00:00,3.9,39.7956366,39.0160578,20.9500871,20.5,79.8464455,107.1837731,0.0
2009-05-22 16:00:00,3.9,38.2848157,39.0795461,20.8973963,20.6,79.3016137,106.3733547,0.0
2009-05-22 18:00:00,4.0,39.020237,38.9724196,20.7888591,20.5,79.6062208,107.7577037,0.0
2009-05-22 20:00:00,3.9,45.9351104,39.0584394,20.7439068,20.4,80.9414062,108.5779579,0.0
2009-05-22 22:00:00,3.9,43.3934192,39.3278444,20.8504473,20.2,81.2579312,108.5021606,0.0
2009-05-23 00:00:00,3.9,39.2065018,39.19977,20.9599758,20.0,80.9688569,106.8907212,0.0
2009-05-23 02:00:00,4.1,36.9122665,38.650893,20.9961249,19.9,79.7675383,107.1485547,0.0
2009-05-23 04:00:00,4.0,37.1777354,38.4693892,21.0030282,20.1,80.198835,107.5545643,0.0
2009-05-23 06:00:00,4.0,38.4647318,38.2259825,20.9968978,20.3,80.7903463,108.2090887,0.0
2009-05-23 08:00:00,4.1,40.5205603,38.7876203,20.9597361,20.4,81.0518436,107.9448886,0.0
2009-05-23 10:00:00,4.2,38.5671416,38.9143355,20.9004662,20.6,81.1032662,107.8832802,0.0
2009-05-23 12:00:00,4.1,42.7994349,38.7384061,20.4130868,20.5,80.733537,106.8361251,0.0
2009-05-23 14:00:00,4.1,43.2919397,38.3726497,20.6365968,20.0,80.2120784,108.7917122,0.0
2009-05-23 16:00:00,4.2,41.3746778,38.8850221,20.976597,20.0,80.8053018,107.477652,0.0
2009-05-23 18:00:00,4.3,37.4491299,39.2685514,21.1252309,20.1,80.7608166,106.1405653,0.0
2009-05-23 20:00:00,4.3,39.1432899,39.3280127,20.8788969,20.2,79.7059886,106.4613362,0.0
2009-05-23 22:00:00,4.3,40.7332023,38.9822948,21.0683256,20.4,80.1760183,107.4814442,0.0
2009-05-24 00:00:00,4.2,42.1762347,38.5893836,21.0004049,20.5,79.3123039,106.3885799,0.0
2009-05-24 02:00:00,4.2,41.8491149,38.3140328,20.7656776,20.5,78.7045284,106.0598779,0.0
2009-05-24 04:00:00,4.2,38.210366,38.0143894,20.9597772,20.5,78.6755268,106.5864701,0.0
2009-05-24 06:00:00,4.3,36.4889948,38.1520128,21.2623856,20.5,78.6834055,105.7553601,0.0
2009-05-24 08:00:00,4.3,38.4549176,38.2195651,21.6809715,20.6,78.9995756,105.486617,0.0
2009-05-24 10:00:00,4.3,38.2755364,38.6021466,21.2075096,20.5,79.4199502,106.7998419,0.0
2009-05-24 12:00:00,4.2,38.2102114,39.031707,21.32842,20.2,79.610732,108.6140979,0.0
2009-05-24 14:00:00,4.2,35.2359647,39.0475127,21.4134982,19.9,79.3382235,109.1641616,0.0
2009-05-24 16:00:00,4.2,34.9494612,38.0717973,21.144118,20.3,79.0601144,109.288511,0.0
2009-05-24 18:00:00,4.2,34.4944639,37.7346237,21.0191612,20.1,78.8977871,108.7955664,0.0
2009-05-24 20:00:00,4.2,34.9981977,37.7603546,21.124083,20.5,78.7745371,107.8993211,0.0
2009-05-24 22:00:00,4.2,36.8834128,37.6462121,21.0977189,20.6,78.6968522,108.3122884,0.0
2009-05-25 00:00:00,4.3,36.9511901,37.5238332,21.0118435,20.2,78.7109657,108.6030561,0.0
2009-05-25 02:00:00,4.3,39.9091556,37.9962929,21.3733041,19.9,78.782726,107.9349245,0.0
2009-05-25 04:00:00,4.3,41.0323838,37.379873,21.4541185,19.9,79.685142,106.4193802,0.0
2009-05-25 06:00:00,4.3,42.5975946,37.2469581,20.898515,19.9,81.5121188,108.4557073,0.0
2009-05-25 08:00:00,4.3,44.5344379,38.0529102,20.6407588,20.1,81.6243415,108.1123926,0.0
2009-05-25 10:00:00,4.2,36.8117413,38.4834908,21.2248827,20.5,80.3400807,107.8324967,0.0
2009-05-25 12:00:00,4.2,35.7500395,37.8580871,21.3028903,20.8,79.2125688,108.7256426,0.0
2009-05-25 14:00:00,4.2,37.375436,37.7359526,21.1087268,20.7,80.2067327,108.2724453,0.0
2009-05-25 16:00:00,4.2,40.8904865,37.7831504,21.067213,20.4,80.7258741,107.1387808,0.0
2009-05-25 18:00:00,4.2,39.0734954,38.1331765,21.2029743,20.2,80.6183747,107.1120599,0.0
2009-05-25 20:00:00,4.2,39.2509142,38.2271962,21.4175253,20.1,80.0683157,106.9939558,0.0
2009-05-25 22:00:00,4.2,35.3503347,38.0504511,21.1268288,19.9,78.8744801,110.891633,0.0
2009-05-26 00:00:00,4.3,45.2369418,36.6058732,20.9412587,19.9,79.7262134,106.5294137,0.0
2009-05-26 02:00:00,4.2,43.6411479,37.1324296,21.1712222,19.9,80.2279734,109.1490132,0.0
2009-05-26 04:00:00,4.3,36.9568873,37.8842908,20.827093,19.9,79.5588586,108.120674,0.0
2009-05-26 06:00:00,4.4,35.811433,37.8426216,20.9003428,19.9,78.9289027,108.9590197,0.0
2009-05-26 08:00:00,4.4,39.2919091,37.7467538,20.9624423,19.8,79.9862479,108.2998574,0.0
2009-05-26 10:00:00,4.3,47.3512193,37.7561707,21.0185057,20.1,81.8912562,108.7533544,0.0
2009-05-26 12:00:00,4.7,47.6764739,37.8881134,21.0454238,20.4,80.3984987,107.7676789,0.0
2009-05-26 14:00:00,4.5,39.6940597,37.6617235,21.0497293,20.5,79.0691505,107.0888813,0.0
2009-05-26 16:00:00,4.4,46.2471942,37.4378924,21.0468647,20.3,79.9748596,108.005038,0.0
2009-05-26 18:00:00,4.3,59.1940622,36.6898861,21.1873683,20.1,80.60131,106.2014054,0.0
2009-05-26 20:00:00,4.1,59.3930331,36.5425341,21.5509127,20.1,80.9197303,107.0698531,0.0
2009-05-26 22:00:00,3.9,45.1120252,36.8141627,21.0820668,20.1,80.8439205,108.4232485,0.0
2009-05-27 00:00:00,3.9,35.5169947,37.8765907,21.0723526,20.0,79.8370103,108.4421239,0.0
2009-05-27 02:00:00,3.9,32.3568936,38.2322599,21.08108,20.0,79.2049696,110.5053252,0.0
2009-05-27 04:00:00,4.0,37.0571398,38.1064941,21.1760721,20.0,79.154981,107.3415966,0.0
2009-05-27 06:00:00,4.1,34.9720463,37.9171099,21.2800969,20.0,79.1070114,108.9676373,0.0
2009-05-27 08:00:00,4.2,31.6207206,37.7069955,20.9380763,20.0,79.0411173,111.0234015,0.0
2009-05-27 10:00:00,4.2,29.2740544,37.3208379,21.2067116,20.1,78.9710235,109.9033752,0.0
2009-05-27 12:00:00,4.1,30.5964913,37.5000216,21.1949357,20.5,78.8803294,107.105914,0.0
2009-05-27 14:00:00,4.1,29.0329395,37.4037928,20.9427474,20.7,78.7607809,110.102713,0.0
2009-05-27 16:00:00,4.0,29.047464,36.8525517,20.6898326,20.3,78.6708173,107.868052,0.0
2009-05-27 18:00:00,4.0,29.6966556,36.8848667,21.0160483,19.8,78.8418978,108.4008258,0.0
2009-05-27 20:00:00,3.9,32.3220189,36.8545307,21.3790985,20.6,79.0738831,106.8566227,0.0
2009-05-27 22:00:00,4.0,36.5973434,37.475139,21.4001489,20.6,80.3607061,108.4225453,0.0
2009-05-28 00:00:00,3.9,36.1234069,37.761452,21.150699,20.4,80.0729512,108.2342856,0.0
2009-05-28 02:00:00,3.9,36.2886566,37.2807568,21.3551111,20.3,79.0383091,109.8324098,0.0
2009-05-28 04:00:00,3.9,36.4317903,36.8130133,20.991794,20.4,78.5562554,108.2699023,0.0
2009-05-28 06:00:00,3.9,32.2667151,36.805645,20.9880593,20.4,78.1272191,109.9844674,0.0
2009-05-28 08:00:00,3.9,31.0520544,36.8015876,20.9405153,20.4,78.2071601,108.6714038,0.0
2009-05-28 10:00:00,3.9,32.0367224,37.246338,20.9151173,20.4,78.4338611,107.8841658,0.0
2009-05-28 12:00:00,3.8,33.4766307,36.4729133,20.9177394,20.3,78.615902,108.239006,0.0
2009-05-28 14:00:00,3.8,32.7476864,36.7597092,21.063174,20.2,78.7209378,108.7882129,0.0
2009-05-28 16:00:00,3.8,32.7992118,36.4518647,21.0217651,20.2,78.8061064,108.7124589,0.0
2009-05-28 18:00:00,3.7,33.1382224,36.7104294,20.9196701,20.3,78.6739449,109.2819524,0.0
2009-05-28 20:00:00,3.7,32.4342346,35.3856727,21.371815,20.5,78.4791824,108.6415077,0.0
2009-05-28 22:00:00,3.8,32.910489,35.508704,21.1581664,20.6,78.4111446,108.3300973,0.0
2009-05-29 00:00:00,3.8,36.8199378,35.5849808,21.1400043,20.5,78.5609458,108.1343849,0.0
2009-05-29 02:00:00,3.8,36.6067388,35.0098555,21.3520232,20.4,78.6921445,108.8965815,0.0
2009-05-29 04:00:00,3.8,34.2179752,34.6202913,21.2872425,20.3,78.5631023,108.9331187,0.0
2009-05-29 06:00:00,3.8,31.2910364,34.6248378,21.4744331,20.3,78.359514,110.5278065,0.0
2009-05-29 08:00:00,3.8,31.2657455,34.1011478,21.3807367,20.2,78.2177765,108.962763,0.0
2009-05-29 10:00:00,3.8,36.0117836,33.9208957,20.9596634,20.1,78.1818818,108.4884881,0.0
2009-05-29 12:00:00,3.8,39.2597105,33.9359067,20.7074403,19.9,78.1615485,107.0859064,0.0
2009-05-29 14:00:00,4.0,42.151642,37.3069425,21.0230828,19.9,78.3003559,108.2893486,0.0
2009-05-29 16:00:00,4.3,43.0986792,38.5236627,20.8760269,20.0,78.4845599,108.7396598,0.0
2009-05-29 18:00:00,4.2,41.8224655,39.3324209,21.0861106,20.1,78.254657,108.8414778,0.0
2009-05-29 20:00:00,4.1,41.9355864,39.7050361,21.0422122,20.3,77.3193589,108.637154,0.0
2009-05-29 22:00:00,3.9,44.4820638,39.2530173,20.9709494,20.4,78.6079903,106.8664062,0.0
2009-05-30 00:00:00,3.9,47.8788054,39.6340289,20.9392684,20.3,78.7919525,107.3422975,0.0
2009-05-30 02:00:00,3.9,47.3333342,39.1867376,20.9008933,20.2,78.8071294,108.9699264,0.0
2009-05-30 04:00:00,4.0,42.9941219,39.3177254,20.8265443,20.1,78.6272012,109.7107629,0.0
2009-05-30 06:00:00,4.0,41.4983942,38.9782996,20.7491033,20.2,78.4023952,108.5941305,0.0
2009-05-30 08:00:00,4.0,40.8806486,38.2540312,21.1321871,20.3,78.3847345,108.9077279,0.0
2009-05-30 10:00:00,3.9,43.0208321,38.5918789,20.9204576,20.5,78.6511996,108.3235218,0.0
2009-05-30 12:00:00,4.0,41.8244864,38.755116,20.8418446,20.6,78.8916391,107.9967391,0.0
2009-05-30 14:00:00,4.0,43.4397143,38.8742303,20.8456367,20.6,78.8957869,108.0464981,0.0
2009-05-30 16:00:00,3.9,47.6283296,38.7927419,20.5927378,20.2,78.8460349,108.0194944,0.0
2009-05-30 18:00:00,3.9,47.8006783,38.3982416,20.9086486,19.8,78.7399056,107.8328475,0.0
2009-05-30 20:00:00,3.8,39.5760847,38.2671629,20.8765078,19.8,78.5567971,111.0333242,0.0
2009-05-30 22:00:00,3.8,41.486628,38.3210739,20.8052893,19.7,78.9467069,106.7834797,0.0
2009-05-31 00:00:00,3.8,42.6418742,39.2168518,21.1338871,19.9,79.6521483,108.5286702,0.0
2009-05-31 02:00:00,3.7,37.914965,39.7740237,21.2404758,20.3,79.0222986,110.9845986,0.0
2009-05-31 04:00:00,3.8,38.5278175,39.0726518,20.8757743,20.7,78.5365705,107.5611684,0.0
2009-05-31 06:00:00,3.8,38.5834303,38.9520044,20.855533,20.5,78.4213438,108.9617144,0.0
2009-05-31 08:00:00,3.8,36.807037,38.1903529,20.8213359,20.2,78.3314143,109.1602117,0.0
2009-05-31 10:00:00,3.8,39.0118504,38.3736419,20.96538,20.0,78.4035393,108.2104276,0.0
2009-05-31 12:00:00,3.8,50.5970785,38.4311,20.8716562,20.2,78.5453697,106.541612,0.0
2009-05-31 14:00:00,3.8,82.2929806,38.4246044,21.0907456,20.4,78.5913143,103.0787905,0.0
2009-05-31 16:00:00,3.8,82.252453,38.4181883,21.1218776,20.4,78.3911664,103.7612182,0.0
2009-05-31 18:00:00,3.8,78.4197004,38.1175618,21.1121749,20.4,78.2112013,110.7977766,0.0
2009-05-31 20:00:00,3.8,75.4938704,38.153681,20.9963988,20.4,78.8241557,108.9780318,0.0
2009-05-31 22:00:00,3.8,65.553648,38.0905686,21.086891,20.4,79.7520642,107.3559927,0.0
2009-06-01 00:00:00,3.7,63.0656273,38.9368509,21.0746767,20.5,79.719514,106.8026053,0.0
2009-06-01 02:00:00,3.7,55.2327648,39.1065826,20.6900916,20.4,79.1931185,110.5516888,0.0
2009-06-01 04:00:00,3.8,54.7307035,39.1005434,20.5075576,20.3,78.7664079,108.2276356,0.0
2009-06-01 06:00:00,3.8,54.8815558,38.8869596,21.0660365,20.2,78.6452202,109.0676357,0.0
2009-06-01 08:00:00,3.7,54.203494,38.597407,21.0879401,20.0,78.5456599,108.7886728,0.0
2009-06-01 10:00:00,3.7,69.7232293,38.2341808,21.0363311,19.9,78.4570708,109.2225305,0.0
2009-06-01 12:00:00,3.7,72.0974487,37.9435895,20.803681,19.9,78.3740996,108.331524,0.0
2009-06-01 14:00:00,3.7,68.3940703,38.4575405,20.7090238,19.9,77.6584602,109.7342295,0.0
2009-06-01 16:00:00,3.7,80.8080856,38.0812534,21.3519636,20.0,78.398266,107.9735344,0.0
2009-06-01 18:00:00,3.7,81.390226,38.5300993,21.2661398,20.0,78.3722052,109.1564459,0.0
2009-06-01 20:00:00,3.8,75.0446746,38.5881474,21.1618662,20.0,78.5589551,110.1304094,0.0
2009-06-01 22:00:00,3.8,69.1776555,35.6210803,21.5491543,20.2,79.3793525,108.77286,0.0
2009-06-02 00:00:00,3.8,75.3184452,35.9151109,21.3310776,20.5,79.9768044,108.5411362,0.0
2009-06-02 02:00:00,3.8,80.1154379,35.9466681,21.0908166,20.6,79.3184335,106.3880896,0.0
2009-06-02 04:00:00,3.9,49.9223974,35.7716734,21.4019825,20.3,78.4906946,110.7899998,0.0
2009-06-02 06:00:00,4.7,49.5686551,34.7820501,21.466544,20.1,78.5057909,107.7447515,0.0
2009-06-02 08:00:00,4.9,53.4588011,35.3652342,20.994649,19.5,78.6873611,107.1834624,0.0
2009-06-02 10:00:00,5.0,53.1179751,35.9312754,20.7362695,18.9,79.6956964,109.9215173,0.0
2009-06-02 12:00:00,5.0,45.3422347,36.1268157,20.6838077,19.9,77.5960539,110.1700841,0.0
2009-06-02 14:00:00,4.9,37.4007108,35.5961956,21.1329491,20.2,76.8613881,109.0168958,0.0
2009-06-02 16:00:00,4.8,41.8655977,35.3201248,21.159163,20.2,78.3655065,109.2095807,0.0
2009-06-02 18:00:00,4.8,41.167619,35.3390096,20.9229036,20.2,78.4536907,109.0673885,0.0
2009-06-02 20:00:00,4.9,41.8585485,35.3092103,20.9287928,20.0,78.5482702,108.5118539,0.0
2009-06-02 22:00:00,4.9,42.4171882,36.1583059,21.12375,20.0,78.6595019,108.0277232,0.0
2009-06-03 00:00:00,4.7,48.3455834,36.8844205,21.2760516,20.6,78.5871392,108.2443936,0.0
2009-06-03 02:00:00,4.5,34.4959685,34.4378299,21.0966367,19.7,76.4028034,103.7996998,0.0
2009-06-03 04:00:00,4.4,25.4783114,34.0995946,20.5653067,18.8,75.4422672,103.8341774,0.0
2009-06-03 06:00:00,4.2,24.5858799,34.5940443,19.5255346,18.6,75.8784306,104.4262558,0.0
2009-06-03 08:00:00,4.4,47.8161807,35.9065411,20.0530788,19.4,79.9770873,110.1695306,0.0
2009-06-03 10:00:00,4.7,40.4888293,36.7394135,21.0132484,19.9,79.8552293,109.2997298,0.0
2009-06-03 12:00:00,5.0,42.2984534,35.8225651,20.8990818,20.2,78.7961206,107.7154854,0.0
2009-06-03 14:00:00,4.8,44.0213107,36.1365526,20.8423282,20.4,78.5128766,109.040031,0.0
2009-06-03 16:00:00,4.6,43.6067193,36.0753889,20.8541483,20.2,78.2872171,108.4158339,0.0
2009-06-03 18:00:00,4.6,43.7491513,35.544265,21.1483608,19.9,78.2331252,105.4281761,0.0
2009-06-03 20:00:00,4.6,46.5533559,35.5746597,20.9747704,19.9,78.2180053,102.3973169,0.0
2009-06-03 22:00:00,4.5,47.9875727,36.234848,21.036514,20.1,79.1724197,103.7742297,0.0
2009-06-04 00:00:00,4.4,50.0993001,36.7115656,21.0446157,20.3,81.161698,102.9564957,0.0
2009-06-04 02:00:00,4.2,47.6604094,37.0610295,20.9855094,20.2,80.1207017,105.3620972,0.0
2009-06-04 04:00:00,4.2,44.0376232,36.9174474,21.3990799,20.1,79.3059034,106.6770545,0.0
2009-06-04 06:00:00,4.2,45.7835906,36.7808849,21.1889011,20.1,78.6222716,105.5476427,0.0
2009-06-04 08:00:00,4.2,49.8752897,36.3759216,21.2786764,20.1,78.5131527,104.2654784,0.0
2009-06-04 10:00:00,4.3,51.3888791,36.8333037,21.1497011,20.1,78.9039685,103.2080929,0.0
2009-06-04 12:00:00,4.4,47.4148372,36.1806586,21.2694172,20.1,79.1711939,103.4797239,0.0
2009-06-04 14:00:00,4.4,46.6128811,36.6215611,21.2335193,20.0,78.7934796,105.6477032,0.0
2009-06-04 16:00:00,4.3,46.5160683,36.5845091,21.2329533,20.1,78.3233055,109.6071666,0.0
2009-06-04 18:00:00,4.4,46.0167586,36.0075428,20.9766394,20.4,78.1714245,105.2507637,0.0
2009-06-04 20:00:00,4.2,48.7582687,36.2885774,20.9309581,20.6,78.2958151,101.8068165,0.0
2009-06-04 22:00:00,3.9,47.4532246,36.2595013,21.0490482,20.2,78.7373137,102.6647534,0.0
